"date","coin_name","market_cap","market_share_percent"
2019-11-22,Ethereum,16327535616,10.83
2019-11-23,Binance Coin,2553835264,1.67
2019-11-23,Bitcoin,133636202496,87.25
2019-11-23,Dogecoin,306003872,0.20
2019-11-23,Ethereum,16671706112,10.88
2019-11-24,Binance Coin,2376408832,1.63
2019-11-24,Bitcoin,127327395840,87.50
2019-11-24,Dogecoin,289036448,0.20
2019-11-24,Ethereum,15523460096,10.67
2019-11-25,Binance Coin,2374635520,1.61
2019-11-25,Bitcoin,129112956928,87.42
2019-11-25,Dogecoin,279365760,0.19
2019-11-25,Ethereum,15921080320,10.78
2019-11-26,Binance Coin,2415058176,1.62
2019-11-26,Bitcoin,130429018112,87.35
2019-11-26,Dogecoin,280017056,0.19
2019-11-26,Ethereum,16193326080,10.84
2019-11-27,Binance Coin,2503874816,1.61
2019-11-27,Bitcoin,136102715392,87.51
2019-11-27,Dogecoin,285878912,0.18
2019-11-27,Ethereum,16634910720,10.70
2019-11-28,Binance Coin,2439314432,1.58
2019-11-28,Bitcoin,134879412224,87.53
2019-11-28,Dogecoin,282749824,0.18
2019-11-28,Ethereum,16496129024,10.70
2019-11-29,Binance Coin,2531096320,1.58
2019-11-29,Bitcoin,140280102912,87.68
2019-11-29,Dogecoin,300286976,0.19
2019-11-29,Ethereum,16887922688,10.55
2019-11-30,Binance Coin,2444407296,1.57
2019-11-30,Bitcoin,136829394944,87.63
2019-11-30,Dogecoin,283632288,0.18
2019-11-30,Ethereum,16589132800,10.62
2019-12-01,Binance Coin,2410249216,1.57
2019-12-01,Bitcoin,134215147520,87.52
2019-12-01,Dogecoin,280260608,0.18
2019-12-01,Ethereum,16443651072,10.72
2019-12-02,Binance Coin,2362891776,1.56
2019-12-02,Bitcoin,132378984448,87.54
2019-12-02,Dogecoin,273321728,0.18
2019-12-02,Ethereum,16214124544,10.72
2019-12-03,Binance Coin,2381198080,1.58
2019-12-03,Bitcoin,132359946240,87.59
2019-12-03,Dogecoin,271179200,0.18
2019-12-03,Ethereum,16095928320,10.65
2019-12-04,Binance Coin,2376597504,1.59
2019-12-04,Bitcoin,131143073792,87.57
2019-12-04,Dogecoin,270124704,0.18
2019-12-04,Ethereum,15966157824,10.66
2019-12-05,Binance Coin,2451700224,1.60
2019-12-05,Bitcoin,134706454528,87.66
2019-12-05,Dogecoin,271958848,0.18
2019-12-05,Ethereum,16240052224,10.57
2019-12-06,Binance Coin,2443683840,1.57
2019-12-06,Bitcoin,136504885248,87.81
2019-12-06,Dogecoin,272363968,0.18
2019-12-06,Ethereum,16235876352,10.44
2019-12-07,Binance Coin,2436807168,1.57
2019-12-07,Bitcoin,136686772224,87.85
2019-12-07,Dogecoin,272923296,0.18
2019-12-07,Ethereum,16191247360,10.41
2019-12-08,Binance Coin,2437963776,1.56
2019-12-08,Bitcoin,136847417344,87.71
2019-12-08,Dogecoin,273855008,0.18
2019-12-08,Ethereum,16464729088,10.55
2019-12-09,Binance Coin,2402814976,1.57
2019-12-09,Bitcoin,133904007168,87.68
2019-12-09,Dogecoin,270249024,0.18
2019-12-09,Ethereum,16135631872,10.57
2019-12-10,Binance Coin,2326653440,1.55
2019-12-10,Bitcoin,131696123904,87.67
2019-12-10,Dogecoin,269760512,0.18
2019-12-10,Ethereum,15924221952,10.60
2019-12-11,Binance Coin,2305761792,1.55
2019-12-11,Bitcoin,130609897472,87.76
2019-12-11,Dogecoin,267452544,0.18
2019-12-11,Ethereum,15636405248,10.51
2019-12-12,Binance Coin,2304769024,1.54
2019-12-12,Bitcoin,131087147008,87.67
2019-12-12,Dogecoin,267889472,0.18
2019-12-12,Ethereum,15855473664,10.60
2019-12-13,Binance Coin,2314190848,1.54
2019-12-13,Bitcoin,131581378560,87.75
2019-12-13,Dogecoin,266326832,0.18
2019-12-13,Ethereum,15785338880,10.53
2019-12-14,Binance Coin,2256062464,1.53
2019-12-14,Bitcoin,128970219520,87.70
2019-12-14,Dogecoin,265712608,0.18
2019-12-14,Ethereum,15560820736,10.58
2019-12-15,Binance Coin,2253796352,1.53
2019-12-15,Bitcoin,129481424896,87.73
2019-12-15,Dogecoin,263792784,0.18
2019-12-15,Ethereum,15589117952,10.56
2019-12-16,Binance Coin,2108889088,1.48
2019-12-16,Bitcoin,125515587584,88.12
2019-12-16,Dogecoin,259756528,0.18
2019-12-16,Ethereum,14555616256,10.22
2019-12-17,Binance Coin,1926624128,1.42
2019-12-17,Bitcoin,120234246144,88.56
2019-12-17,Dogecoin,247187440,0.18
2019-12-17,Ethereum,13357487104,9.84
2019-12-18,Binance Coin,2105229824,1.42
2019-12-18,Bitcoin,131754967040,88.65
2019-12-18,Dogecoin,267456560,0.18
2019-12-18,Ethereum,14501554176,9.76
2019-12-19,Binance Coin,2091312256,1.42
2019-12-19,Bitcoin,130445762560,88.81
2019-12-19,Dogecoin,260179872,0.18
2019-12-19,Ethereum,14092012544,9.59
2019-12-20,Binance Coin,2110754304,1.43
2019-12-20,Bitcoin,130752798720,88.84
2019-12-20,Dogecoin,254253744,0.17
2019-12-20,Ethereum,14065549312,9.56
2019-12-21,Binance Coin,2081183616,1.42
2019-12-21,Bitcoin,130267652096,88.88
2019-12-21,Dogecoin,255384096,0.17
2019-12-21,Ethereum,13964992512,9.53
2019-12-22,Binance Coin,2151987456,1.41
2019-12-22,Bitcoin,136088018944,88.99
2019-12-22,Dogecoin,259272048,0.17
2019-12-22,Ethereum,14428651520,9.43
2019-12-23,Binance Coin,2079375616,1.39
2019-12-23,Bitcoin,133275705344,89.07
2019-12-23,Dogecoin,254110240,0.17
2019-12-23,Ethereum,14020313088,9.37
2019-12-24,Binance Coin,2091124480,1.40
2019-12-24,Bitcoin,132687585280,88.99
2019-12-24,Dogecoin,254131328,0.17
2019-12-24,Ethereum,14070696960,9.44
2019-12-25,Binance Coin,2049171200,1.39
2019-12-25,Bitcoin,131840638976,89.12
2019-12-25,Dogecoin,256078592,0.17
2019-12-25,Ethereum,13787538432,9.32
2019-12-26,Binance Coin,2054427904,1.39
2019-12-26,Bitcoin,131200032768,89.08
2019-12-26,Dogecoin,252331536,0.17
2019-12-26,Ethereum,13778664448,9.36
2019-12-27,Binance Coin,2078393472,1.40
2019-12-27,Bitcoin,132139499520,89.08
2019-12-27,Dogecoin,251737600,0.17
2019-12-27,Ethereum,13873046528,9.35
2019-12-28,Binance Coin,2131695488,1.43
2019-12-28,Bitcoin,132659060736,89.01
2019-12-28,Dogecoin,253200400,0.17
2019-12-28,Ethereum,13995233280,9.39
2019-12-29,Binance Coin,2200851456,1.45
2019-12-29,Bitcoin,134570835968,88.69
2019-12-29,Dogecoin,253718800,0.17
2019-12-29,Ethereum,14698483712,9.69
2019-12-30,Binance Coin,2169339392,1.45
2019-12-30,Bitcoin,132235124736,88.67
2019-12-30,Dogecoin,252057920,0.17
2019-12-30,Ethereum,14468141056,9.70
2019-12-31,Binance Coin,2135152384,1.45
2019-12-31,Bitcoin,130446114816,88.76
2019-12-31,Dogecoin,248883040,0.17
2019-12-31,Ethereum,14139765760,9.62
2020-01-01,Binance Coin,2129155072,1.45
2020-01-01,Bitcoin,130580832256,88.69
2020-01-01,Dogecoin,249432496,0.17
2020-01-01,Ethereum,14271059968,9.69
2020-01-02,Binance Coin,2026178432,1.42
2020-01-02,Bitcoin,126699397120,88.68
2020-01-02,Dogecoin,246518480,0.17
2020-01-02,Ethereum,13902504960,9.73
2020-01-03,Binance Coin,2124701824,1.41
2020-01-03,Bitcoin,133233442816,88.67
2020-01-03,Dogecoin,263328864,0.18
2020-01-03,Ethereum,14642129920,9.74
2020-01-04,Binance Coin,2160640000,1.43
2020-01-04,Bitcoin,134442467328,88.67
2020-01-04,Dogecoin,275114080,0.18
2020-01-04,Ethereum,14741946368,9.72
2020-01-05,Binance Coin,2194781440,1.45
2020-01-05,Bitcoin,134469550080,88.56
2020-01-05,Dogecoin,296989920,0.20
2020-01-05,Ethereum,14875569152,9.80
2020-01-06,Binance Coin,2326488320,1.46
2020-01-06,Bitcoin,140976455680,88.46
2020-01-06,Dogecoin,302412672,0.19
2020-01-06,Ethereum,15753803776,9.89
2020-01-07,Binance Coin,2334489344,1.40
2020-01-07,Bitcoin,148152238080,89.00
2020-01-07,Dogecoin,298738080,0.18
2020-01-07,Ethereum,15672772608,9.42
2020-01-08,Binance Coin,2271292416,1.38
2020-01-08,Bitcoin,146645155840,89.08
2020-01-08,Dogecoin,281594176,0.17
2020-01-08,Ethereum,15425115136,9.37
2020-01-09,Binance Coin,2255020032,1.40
2020-01-09,Bitcoin,143016574976,88.98
2020-01-09,Dogecoin,277106176,0.17
2020-01-09,Ethereum,15178151936,9.44
2020-01-10,Binance Coin,2337067520,1.40
2020-01-10,Bitcoin,148249903104,88.99
2020-01-10,Dogecoin,289375360,0.17
2020-01-10,Ethereum,15724494848,9.44
2020-01-11,Binance Coin,2324702720,1.42
2020-01-11,Bitcoin,145924194304,88.90
2020-01-11,Dogecoin,284228128,0.17
2020-01-11,Ethereum,15613213696,9.51
2020-01-12,Binance Coin,2383146496,1.42
2020-01-12,Bitcoin,148752957440,88.88
2020-01-12,Dogecoin,292507520,0.17
2020-01-12,Ethereum,15937115136,9.52
2020-01-13,Binance Coin,2368399872,1.42
2020-01-13,Bitcoin,147890520064,88.93
2020-01-13,Dogecoin,289722816,0.17
2020-01-13,Ethereum,15759101952,9.48
2020-01-14,Binance Coin,2585972224,1.43
2020-01-14,Bitcoin,160319488000,88.41
2020-01-14,Dogecoin,303552352,0.17
2020-01-14,Ethereum,18135588864,10.00
2020-01-15,Binance Coin,2745971456,1.52
2020-01-15,Bitcoin,159959187456,88.30
2020-01-15,Dogecoin,291129920,0.16
2020-01-15,Ethereum,18167930880,10.03
2020-01-16,Binance Coin,2656091904,1.48
2020-01-16,Bitcoin,158465048576,88.34
2020-01-16,Dogecoin,288233504,0.16
2020-01-16,Ethereum,17969102848,10.02
2020-01-17,Binance Coin,2820689152,1.53
2020-01-17,Bitcoin,162211151872,88.15
2020-01-17,Dogecoin,306098400,0.17
2020-01-17,Ethereum,18669811712,10.15
2020-01-18,Binance Coin,2772273920,1.50
2020-01-18,Bitcoin,162475966464,87.95
2020-01-18,Dogecoin,308242048,0.17
2020-01-18,Ethereum,19173513216,10.38
2020-01-19,Binance Coin,2701556480,1.51
2020-01-19,Bitcoin,158194319360,88.16
2020-01-19,Dogecoin,295732384,0.16
2020-01-19,Ethereum,18257854464,10.17
2020-01-20,Binance Coin,2694716416,1.51
2020-01-20,Bitcoin,157327556608,88.09
2020-01-20,Dogecoin,291955776,0.16
2020-01-20,Ethereum,18276601856,10.23
2020-01-21,Binance Coin,2819517696,1.56
2020-01-21,Bitcoin,158947999744,88.00
2020-01-21,Dogecoin,292280608,0.16
2020-01-21,Ethereum,18560710656,10.28
2020-01-22,Binance Coin,2768298496,1.54
2020-01-22,Bitcoin,157783277568,88.03
2020-01-22,Dogecoin,285795840,0.16
2020-01-22,Ethereum,18409535488,10.27
2020-01-23,Binance Coin,2647453440,1.53
2020-01-23,Bitcoin,152813322240,88.04
2020-01-23,Dogecoin,278962432,0.16
2020-01-23,Ethereum,17824835584,10.27
2020-01-24,Binance Coin,2651498240,1.52
2020-01-24,Bitcoin,153536823296,88.08
2020-01-24,Dogecoin,280006240,0.16
2020-01-24,Ethereum,17840465920,10.23
2020-01-25,Binance Coin,2640407552,1.53
2020-01-25,Bitcoin,152143265792,88.09
2020-01-25,Dogecoin,277757856,0.16
2020-01-25,Ethereum,17649295360,10.22
2020-01-26,Binance Coin,2712347648,1.53
2020-01-26,Bitcoin,156322168832,87.96
2020-01-26,Dogecoin,283609280,0.16
2020-01-26,Ethereum,18394951680,10.35
2020-01-27,Binance Coin,2751653120,1.50
2020-01-27,Bitcoin,162027962368,88.16
2020-01-27,Dogecoin,291399488,0.16
2020-01-27,Ethereum,18709616640,10.18
2020-01-28,Binance Coin,2817568512,1.46
2020-01-28,Bitcoin,170205609984,88.36
2020-01-28,Dogecoin,301513920,0.16
2020-01-28,Ethereum,19307397120,10.02
2020-01-29,Binance Coin,2786094336,1.45
2020-01-29,Bitcoin,169460989952,88.40
2020-01-29,Dogecoin,294177536,0.15
2020-01-29,Ethereum,19165292544,10.00
2020-01-30,Binance Coin,2891490816,1.47
2020-01-30,Bitcoin,172978585600,88.08
2020-01-30,Dogecoin,300452704,0.15
2020-01-30,Ethereum,20223232000,10.30
2020-01-31,Binance Coin,2832476160,1.47
2020-01-31,Bitcoin,170112778240,88.16
2020-01-31,Dogecoin,294719520,0.15
2020-01-31,Ethereum,19729633280,10.22
2020-02-01,Binance Coin,2833617664,1.46
2020-02-01,Bitcoin,170900668416,88.03
2020-02-01,Dogecoin,298258848,0.15
2020-02-01,Ethereum,20116914176,10.36
2020-02-02,Binance Coin,2869369856,1.48
2020-02-02,Bitcoin,170034970624,87.71
2020-02-02,Dogecoin,304011360,0.16
2020-02-02,Ethereum,20660936704,10.66
2020-02-03,Binance Coin,2871636224,1.49
2020-02-03,Bitcoin,169126854656,87.59
2020-02-03,Dogecoin,300519840,0.16
2020-02-03,Ethereum,20800182272,10.77
2020-02-04,Binance Coin,2827247872,1.48
2020-02-04,Bitcoin,167093633024,87.50
2020-02-04,Dogecoin,308369216,0.16
2020-02-04,Ethereum,20735477760,10.86
2020-02-05,Binance Coin,2988645632,1.49
2020-02-05,Bitcoin,174983430144,87.20
2020-02-05,Dogecoin,318098848,0.16
2020-02-05,Ethereum,22379509760,11.15
2020-02-06,Binance Coin,3203319552,1.57
2020-02-06,Bitcoin,177118281728,86.86
2020-02-06,Dogecoin,326893696,0.16
2020-02-06,Ethereum,23270983680,11.41
2020-02-07,Binance Coin,3431491072,1.66
2020-02-07,Bitcoin,178339430400,86.35
2020-02-07,Dogecoin,341181376,0.17
2020-02-07,Ethereum,24412375040,11.82
2020-02-08,Binance Coin,3387965952,1.63
2020-02-08,Bitcoin,179615825920,86.41
2020-02-08,Dogecoin,389267360,0.19
2020-02-08,Ethereum,24461492224,11.77
2020-02-09,Binance Coin,3780873728,1.77
2020-02-09,Bitcoin,184214765568,86.30
2020-02-09,Dogecoin,398390048,0.19
2020-02-09,Ethereum,25060057088,11.74
2020-02-10,Binance Coin,3922374144,1.88
2020-02-10,Bitcoin,179494813696,86.17
2020-02-10,Dogecoin,368116096,0.18
2020-02-10,Ethereum,24508831744,11.77
2020-02-11,Binance Coin,3987557376,1.84
2020-02-11,Bitcoin,185917112320,86.02
2020-02-11,Dogecoin,374865856,0.17
2020-02-11,Ethereum,25863852032,11.97
2020-02-12,Binance Coin,4116553472,1.86
2020-02-12,Bitcoin,188081209344,84.84
2020-02-12,Dogecoin,381325920,0.17
2020-02-12,Ethereum,29108514816,13.13
2020-02-13,Binance Coin,3956869376,1.80
2020-02-13,Bitcoin,186065010688,84.65
2020-02-13,Dogecoin,373121824,0.17
2020-02-13,Ethereum,29407537152,13.38
2020-02-14,Binance Coin,4090142464,1.83
2020-02-14,Bitcoin,187862646784,84.05
2020-02-14,Dogecoin,385983136,0.17
2020-02-14,Ethereum,31179427840,13.95
2020-02-15,Binance Coin,3756157184,1.76
2020-02-15,Bitcoin,180179992576,84.46
2020-02-15,Dogecoin,360091424,0.17
2020-02-15,Ethereum,29045045248,13.61
2020-02-16,Binance Coin,3649884928,1.71
2020-02-16,Bitcoin,181017657344,84.77
2020-02-16,Dogecoin,342218080,0.16
2020-02-16,Ethereum,28518254592,13.36
2020-02-17,Binance Coin,3663104000,1.75
2020-02-17,Bitcoin,176585277440,84.16
2020-02-17,Dogecoin,334603232,0.16
2020-02-17,Ethereum,29231689728,13.93
2020-02-18,Binance Coin,3741929984,1.70
2020-02-18,Bitcoin,184838520832,84.06
2020-02-18,Dogecoin,350309568,0.16
2020-02-18,Ethereum,30945458176,14.07
2020-02-19,Binance Coin,3473680896,1.67
2020-02-19,Bitcoin,175585935360,84.46
2020-02-19,Dogecoin,323790848,0.16
2020-02-19,Ethereum,28514562048,13.72
2020-02-20,Binance Coin,3457448448,1.67
2020-02-20,Bitcoin,175147139072,84.51
2020-02-20,Dogecoin,328108480,0.16
2020-02-20,Ethereum,28318879744,13.66
2020-02-21,Binance Coin,3450562816,1.65
2020-02-21,Bitcoin,176587079680,84.28
2020-02-21,Dogecoin,326850976,0.16
2020-02-21,Ethereum,29162465280,13.92
2020-02-22,Binance Coin,3416905472,1.64
2020-02-22,Bitcoin,176180690944,84.41
2020-02-22,Dogecoin,321103008,0.15
2020-02-22,Ethereum,28807131136,13.80
2020-02-23,Binance Coin,3550727424,1.65
2020-02-23,Bitcoin,180963229696,84.20
2020-02-23,Dogecoin,330869856,0.15
2020-02-23,Ethereum,30065188864,13.99
2020-02-24,Binance Coin,3428670976,1.64
2020-02-24,Bitcoin,175977807872,84.26
2020-02-24,Dogecoin,319712960,0.15
2020-02-24,Ethereum,29131114496,13.95
2020-02-25,Binance Coin,3164001024,1.57
2020-02-25,Bitcoin,170369581056,84.73
2020-02-25,Dogecoin,305747424,0.15
2020-02-25,Ethereum,27223398400,13.54
2020-02-26,Binance Coin,2923955200,1.55
2020-02-26,Bitcoin,160879493120,85.17
2020-02-26,Dogecoin,288866752,0.15
2020-02-26,Ethereum,24794644480,13.13
2020-02-27,Binance Coin,2974261504,1.58
2020-02-27,Bitcoin,160238501888,85.05
2020-02-27,Dogecoin,286998176,0.15
2020-02-27,Ethereum,24915636224,13.22
2020-02-28,Binance Coin,2932619520,1.57
2020-02-28,Bitcoin,158211702784,84.90
2020-02-28,Dogecoin,282688544,0.15
2020-02-28,Ethereum,24919508992,13.37
2020-02-29,Binance Coin,3046045184,1.65
2020-02-29,Bitcoin,156895985664,85.09
2020-02-29,Dogecoin,276061984,0.15
2020-02-29,Ethereum,24162912256,13.10
2020-03-01,Binance Coin,2949478912,1.61
2020-03-01,Bitcoin,156238987264,85.13
2020-03-01,Dogecoin,281031072,0.15
2020-03-01,Ethereum,24069394432,13.11
2020-03-02,Binance Coin,3081814272,1.62
2020-03-02,Bitcoin,161861173248,84.93
2020-03-02,Dogecoin,290189216,0.15
2020-03-02,Ethereum,25347534848,13.30
2020-03-03,Binance Coin,3054304000,1.62
2020-03-03,Bitcoin,160383582208,85.12
2020-03-03,Dogecoin,308838208,0.16
2020-03-03,Ethereum,24681091072,13.10
2020-03-04,Binance Coin,3104386560,1.65
2020-03-04,Bitcoin,159807864832,85.05
2020-03-04,Dogecoin,296360512,0.16
2020-03-04,Ethereum,24688386048,13.14
2020-03-05,Binance Coin,3235479552,1.66
2020-03-05,Bitcoin,165731680256,85.21
2020-03-05,Dogecoin,309716480,0.16
2020-03-05,Ethereum,25213804544,12.96
2020-03-06,Binance Coin,3311126016,1.68
2020-03-06,Bitcoin,166548258816,84.56
2020-03-06,Dogecoin,308500224,0.16
2020-03-06,Ethereum,26785081344,13.60
2020-03-07,Binance Coin,3138663680,1.63
2020-03-07,Bitcoin,162684944384,84.61
2020-03-07,Dogecoin,297267552,0.15
2020-03-07,Ethereum,26164459520,13.61
2020-03-08,Binance Coin,2640090368,1.53
2020-03-08,Bitcoin,148060291072,85.56
2020-03-08,Dogecoin,270393760,0.16
2020-03-08,Ethereum,22079070208,12.76
2020-03-09,Binance Coin,2577359104,1.52
2020-03-09,Bitcoin,144706355200,85.23
2020-03-09,Dogecoin,273818720,0.16
2020-03-09,Ethereum,22224521216,13.09
2020-03-10,Binance Coin,2624783872,1.55
2020-03-10,Bitcoin,144465559552,85.25
2020-03-10,Dogecoin,272882624,0.16
2020-03-10,Ethereum,22093127680,13.04
2020-03-11,Binance Coin,2570218240,1.52
2020-03-11,Bitcoin,144508403712,85.61
2020-03-11,Dogecoin,270074784,0.16
2020-03-11,Ethereum,21446678528,12.71
2020-03-12,Binance Coin,1493178240,1.42
2020-03-12,Bitcoin,90804617216,86.60
2020-03-12,Dogecoin,190144928,0.18
2020-03-12,Ethereum,12366138368,11.79
2020-03-13,Binance Coin,1684938112,1.43
2020-03-13,Bitcoin,101644615680,85.99
2020-03-13,Dogecoin,214986096,0.18
2020-03-13,Ethereum,14663417856,12.40
2020-03-14,Binance Coin,1577212160,1.43
2020-03-14,Bitcoin,95014985728,86.08
2020-03-14,Dogecoin,206091392,0.19
2020-03-14,Ethereum,13575727104,12.30
2020-03-15,Binance Coin,1623183872,1.42
2020-03-15,Bitcoin,98530058240,86.32
2020-03-15,Dogecoin,208529248,0.18
2020-03-15,Ethereum,13787534336,12.08
2020-03-16,Binance Coin,1459875456,1.38
2020-03-16,Bitcoin,91633475584,86.88
2020-03-16,Dogecoin,196417184,0.19
2020-03-16,Ethereum,12180483072,11.55
2020-03-17,Binance Coin,1567370624,1.43
2020-03-17,Bitcoin,95499943936,86.97
2020-03-17,Dogecoin,196461664,0.18
2020-03-17,Ethereum,12549514240,11.43
2020-03-18,Binance Coin,1573897344,1.43
2020-03-18,Bitcoin,95740715008,86.91
2020-03-18,Dogecoin,193785696,0.18
2020-03-18,Ethereum,12650161152,11.48
2020-03-19,Binance Coin,1909934848,1.47
2020-03-19,Bitcoin,113162076160,86.82
2020-03-19,Dogecoin,219514144,0.17
2020-03-19,Ethereum,15048018944,11.55
2020-03-20,Binance Coin,1847133184,1.42
2020-03-20,Bitcoin,113309245440,87.16
2020-03-20,Dogecoin,219455536,0.17
2020-03-20,Ethereum,14624949248,11.25
2020-03-21,Binance Coin,1875460352,1.44
2020-03-21,Bitcoin,113068195840,87.11
2020-03-21,Dogecoin,220961920,0.17
2020-03-21,Ethereum,14635763712,11.28
2020-03-22,Binance Coin,1735514240,1.42
2020-03-22,Bitcoin,106591199232,87.28
2020-03-22,Dogecoin,214343344,0.18
2020-03-22,Ethereum,13590860800,11.13
2020-03-23,Binance Coin,1884749568,1.40
2020-03-23,Bitcoin,117314772992,87.36
2020-03-23,Dogecoin,223492496,0.17
2020-03-23,Ethereum,14870079488,11.07
2020-03-24,Binance Coin,1928844928,1.37
2020-03-24,Bitcoin,123148918784,87.59
2020-03-24,Dogecoin,229239744,0.16
2020-03-24,Ethereum,15296294912,10.88
2020-03-25,Binance Coin,1916881024,1.38
2020-03-25,Bitcoin,122174005248,87.68
2020-03-25,Dogecoin,227179856,0.16
2020-03-25,Ethereum,15015344128,10.78
2020-03-26,Binance Coin,2055823744,1.46
2020-03-26,Bitcoin,122834378752,87.50
2020-03-26,Dogecoin,228149696,0.16
2020-03-26,Ethereum,15255985152,10.87
2020-03-27,Binance Coin,1947826176,1.44
2020-03-27,Bitcoin,118336086016,87.48
2020-03-27,Dogecoin,223900768,0.17
2020-03-27,Ethereum,14770071552,10.92
2020-03-28,Binance Coin,1896476672,1.45
2020-03-28,Bitcoin,114183692288,87.33
2020-03-28,Dogecoin,220300496,0.17
2020-03-28,Ethereum,14446380032,11.05
2020-03-29,Binance Coin,1779529856,1.43
2020-03-29,Bitcoin,108338520064,87.24
2020-03-29,Dogecoin,213563008,0.17
2020-03-29,Ethereum,13852241920,11.15
2020-03-30,Binance Coin,1911055232,1.42
2020-03-30,Bitcoin,117640142848,87.50
2020-03-30,Dogecoin,226946384,0.17
2020-03-30,Ethereum,14661551104,10.91
2020-03-31,Binance Coin,1956901632,1.45
2020-03-31,Bitcoin,117814075392,87.44
2020-03-31,Dogecoin,224479952,0.17
2020-03-31,Ethereum,14739376128,10.94
2020-04-01,Binance Coin,1981787136,1.44
2020-04-01,Bitcoin,120903016448,87.56
2020-04-01,Dogecoin,231413184,0.17
2020-04-01,Ethereum,14966424576,10.84
2020-04-02,Binance Coin,2032342016,1.43
2020-04-02,Bitcoin,124335128576,87.39
2020-04-02,Dogecoin,233351808,0.16
2020-04-02,Ethereum,15673960448,11.02
2020-04-03,Binance Coin,2079993728,1.47
2020-04-03,Bitcoin,123244052480,87.26
2020-04-03,Dogecoin,229778128,0.16
2020-04-03,Ethereum,15682757632,11.10
2020-04-04,Binance Coin,2150221568,1.49
2020-04-04,Bitcoin,125712834560,87.22
2020-04-04,Dogecoin,233196512,0.16
2020-04-04,Ethereum,16029973504,11.12
2020-04-05,Binance Coin,2136159360,1.50
2020-04-05,Bitcoin,124328853504,87.22
2020-04-05,Dogecoin,231320496,0.16
2020-04-05,Ethereum,15847283712,11.12
2020-04-06,Binance Coin,2346196992,1.52
2020-04-06,Bitcoin,133140398080,86.23
2020-04-06,Dogecoin,245612624,0.16
2020-04-06,Ethereum,18674571264,12.09
2020-04-07,Binance Coin,2283519488,1.50
2020-04-07,Bitcoin,131409297408,86.36
2020-04-07,Dogecoin,247774784,0.16
2020-04-07,Ethereum,18231455744,11.98
2020-04-08,Binance Coin,2341772544,1.50
2020-04-08,Bitcoin,134309896192,86.11
2020-04-08,Dogecoin,249600640,0.16
2020-04-08,Ethereum,19066388480,12.22
2020-04-09,Binance Coin,2342787840,1.51
2020-04-09,Bitcoin,133737857024,86.17
2020-04-09,Dogecoin,250828576,0.16
2020-04-09,Ethereum,18866106368,12.16
2020-04-10,Binance Coin,2136720384,1.47
2020-04-10,Bitcoin,125755498496,86.35
2020-04-10,Dogecoin,244243872,0.17
2020-04-10,Ethereum,17499250688,12.02
2020-04-11,Binance Coin,2147073536,1.48
2020-04-11,Bitcoin,125651623936,86.34
2020-04-11,Dogecoin,246938784,0.17
2020-04-11,Ethereum,17479686144,12.01
2020-04-12,Binance Coin,2235857408,1.51
2020-04-12,Bitcoin,127716843520,86.29
2020-04-12,Dogecoin,247017408,0.17
2020-04-12,Ethereum,17805207552,12.03
2020-04-13,Binance Coin,2338405376,1.61
2020-04-13,Bitcoin,125422223360,86.34
2020-04-13,Dogecoin,243169536,0.17
2020-04-13,Ethereum,17270032384,11.89
2020-04-14,Binance Coin,2414719232,1.66
2020-04-14,Bitcoin,125388685312,86.20
2020-04-14,Dogecoin,243890208,0.17
2020-04-14,Ethereum,17417697280,11.97
2020-04-15,Binance Coin,2269891584,1.61
2020-04-15,Bitcoin,121731940352,86.22
2020-04-15,Dogecoin,240940080,0.17
2020-04-15,Ethereum,16943502336,12.00
2020-04-16,Binance Coin,2442351104,1.61
2020-04-16,Bitcoin,130445410304,85.72
2020-04-16,Dogecoin,251792240,0.17
2020-04-16,Ethereum,19031693312,12.51
2020-04-17,Binance Coin,2447383040,1.61
2020-04-17,Bitcoin,130078474240,85.72
2020-04-17,Dogecoin,250020336,0.16
2020-04-17,Ethereum,18976659456,12.51
2020-04-18,Binance Coin,2580847616,1.65
2020-04-18,Bitcoin,133053136896,84.99
2020-04-18,Dogecoin,255975744,0.16
2020-04-18,Ethereum,20668076032,13.20
2020-04-19,Binance Coin,2510351872,1.62
2020-04-19,Bitcoin,131815849984,85.23
2020-04-19,Dogecoin,255679216,0.17
2020-04-19,Ethereum,20084615168,12.99
2020-04-20,Binance Coin,2346333952,1.59
2020-04-20,Bitcoin,126192238592,85.36
2020-04-20,Dogecoin,246254192,0.17
2020-04-20,Ethereum,19056521216,12.89
2020-04-21,Binance Coin,2365055744,1.60
2020-04-21,Bitcoin,126175240192,85.32
2020-04-21,Dogecoin,244952720,0.17
2020-04-21,Ethereum,19107592192,12.92
2020-04-22,Binance Coin,2440862464,1.59
2020-04-22,Bitcoin,130530918400,85.08
2020-04-22,Dogecoin,249859472,0.16
2020-04-22,Ethereum,20200984576,13.17
2020-04-23,Binance Coin,2489553152,1.56
2020-04-23,Bitcoin,136275640320,85.44
2020-04-23,Dogecoin,254405728,0.16
2020-04-23,Ethereum,20472236032,12.84
2020-04-24,Binance Coin,2491141120,1.54
2020-04-24,Bitcoin,138512023552,85.39
2020-04-24,Dogecoin,261348176,0.16
2020-04-24,Ethereum,20940435456,12.91
2020-04-25,Binance Coin,2536091136,1.55
2020-04-25,Bitcoin,138874077184,85.03
2020-04-25,Dogecoin,266196400,0.16
2020-04-25,Ethereum,21637838848,13.25
